,nom_commune_postal,code_postal,latitude,longitude,code_departement,score
430,ANCIENVILLE,2600,49.2186389559,3.20808809779,2,1
431,ANDELAIN,2800,49.6411808161,3.3695440898,2,0
432,ANGUILCOURT LE SART,2800,49.6940879195,3.42823182437,2,0
433,ANIZY LE CHATEAU,2320,49.5045058305,3.43129584952,2,1
434,ANNOIS,2480,49.7210674108,3.17611501401,2,0
435,ANY MARTIN RIEUX,2500,49.8823706752,4.22351346907,2,0
436,ARCHON,2360,49.744126618,4.11908765808,2,0
437,ARCY STE RESTITUE,2130,49.2548799371,3.47829076337,2,0
438,ARMENTIERES SUR OURCQ,2210,49.1734232511,3.38789647903,2,0
439,ARRANCY,2860,49.4989016398,3.7647230005,2,1
440,ARTEMPS,2480,49.7617999337,3.19725095546,2,0
441,ASSIS SUR SERRE,2270,49.6803739117,3.55491692691,2,0
442,ATHIES SOUS LAON,2840,49.5757750686,3.69006632109,2,0
443,ATTILLY,2490,49.8554489068,3.15363305662,2,1
444,AUBENCHEUL AUX BOIS,2420,50.0239903854,3.26103215604,2,0
445,AUBENTON,2500,49.8252306759,4.19066939985,2,0
446,AUBIGNY AUX KAISNES,2590,49.7721524634,3.1192565988,2,0
447,AUBIGNY EN LAONNOIS,2820,49.4968821185,3.79282850765,2,0
448,AUDIGNICOURT,2300,49.4777157214,3.12718502825,2,1
449,AUDIGNY,2120,49.8660645425,3.6312599901,2,1
450,AUGY,2220,49.340063724,3.5110198819,2,1
451,AULNOIS SOUS LAON,2000,49.6198117499,3.60981962105,2,0
452,LES AUTELS,2360,49.7608855336,4.22422505762,2,0
453,AUTREMENCOURT,2250,49.7051244442,3.79419867292,2,1
454,AUTREPPES,2580,49.8969849321,3.85601033505,2,0
455,AUTREVILLE,2300,49.5860875305,3.23602708427,2,1
456,AZY SUR MARNE,2400,49.0039701095,3.35913214045,2,0
457,BAGNEUX,2290,49.4601139731,3.27945330014,2,0
458,BANCIGNY,2140,49.7978711595,4.03669866073,2,1
459,BARENTON BUGNY,2000,49.6218589779,3.66103056579,2,1
460,BARENTON CEL,2000,49.6477517259,3.64469997459,2,0
461,BARENTON SUR SERRE,2270,49.66833977,3.68940610952,2,0
462,BARISIS AUX BOIS,2700,49.577979369,3.32804487461,2,0
463,BARZY EN THIERACHE,2170,50.0395375873,3.74901595409,2,0
464,BARZY SUR MARNE,2850,49.0906196202,3.56214117254,2,0
465,BASSOLES AULERS,2380,49.5332813699,3.38492604839,2,0
466,VALLEES EN CHAMPAGNE,2330,48.9896915811,3.60486686026,2,0
467,BAZOCHES SUR VESLES,2220,49.3070586788,3.61583126589,2,0
468,BEAUME,2500,49.8211281836,4.15200066545,2,0
469,BEAUMONT EN BEINE,2300,49.6874633882,3.13133369335,2,0
470,BEAUREVOIR,2110,49.9965608612,3.32970842537,2,0
471,BEAURIEUX,2160,49.402806797,3.75287161991,2,0
472,BEAUTOR,2800,49.648319958,3.33811188104,2,0
473,BEAUVOIS EN VERMANDOIS,2590,49.8339921767,3.10282045546,2,0
474,BECQUIGNY,2110,50.0158703814,3.45898644538,2,1
475,BELLEAU,2400,49.0829128265,3.30049173293,2,0
476,BELLENGLISE,2420,49.9261057081,3.2441994692,2,0
477,BELLEU,2200,49.3567574344,3.34051688283,2,0
478,BELLICOURT,2420,49.9592991729,3.23020850852,2,1
479,BENAY,2440,49.755094123,3.30909898139,2,1
480,BERGUES SUR SAMBRE,2450,50.0294686238,3.711371001,2,0
481,BERLANCOURT,2250,49.7808533631,3.75710714699,2,1
482,BERLISE,2340,49.6622290606,4.11314086897,2,0
483,BERNOT,2120,49.8793651304,3.48665456392,2,0
484,BERNY RIVIERE,2290,49.4113288887,3.14975272702,2,0
485,BERRIEUX,2820,49.4823563962,3.8521031839,2,0
486,BERRY AU BAC,2190,49.4084985083,3.8985497785,2,0
487,BERTAUCOURT EPOURDON,2800,49.6276056573,3.39748988886,2,0
488,BERTHENICOURT,2240,49.7788058177,3.37247241058,2,1
489,BERTRICOURT,2190,49.3975285682,4.01146178698,2,1
490,BERZY LE SEC,2200,49.3172125296,3.29666086699,2,1
491,BESME,2300,49.5341682819,3.16474171361,2,0
492,BESMONT,2500,49.823361306,4.11768907822,2,1
493,BESNY ET LOIZY,2870,49.5928792816,3.57657238799,2,1
494,BETHANCOURT EN VAUX,2300,49.6290547772,3.14064657935,2,1
495,BEUGNEUX,2210,49.2275759309,3.41647403702,2,0
496,BEUVARDES,2130,49.1308547007,3.49165019107,2,0
497,BEZU LE GUERY,2310,49.0102591835,3.22764610411,2,1
498,BEZU ST GERMAIN,2400,49.1046732888,3.40812513224,2,0
499,BICHANCOURT,2300,49.578776546,3.21263017443,2,1
500,BIEUXY,2290,49.4476050585,3.26985890807,2,1
501,BIEVRES,2860,49.4921822965,3.7137356904,2,0
502,BILLY SUR AISNE,2200,49.3556556532,3.37609947556,2,0
503,BILLY SUR OURCQ,2210,49.2215032882,3.29903267663,2,0
504,BLANZY LES FISMES,2160,49.3372673738,3.671868408,2,0
505,BLERANCOURT,2300,49.5076223945,3.15179502187,2,1
506,BLESMES,2400,49.0264919363,3.46405474705,2,0
507,BOHAIN EN VERMANDOIS,2110,49.989032874,3.46522354976,2,0
508,BOIS LES PARGNY,2270,49.7369350689,3.65414834535,2,1
509,BONCOURT,2350,49.6264861998,3.956447719,2,1
510,BONNEIL,2400,49.0082419817,3.3459478468,2,0
511,BONNESVALYN,2400,49.1264049496,3.32541661771,2,0
512,BONY,2420,49.9908643724,3.22116002448,2,1
513,BOSMONT SUR SERRE,2250,49.7390653213,3.86733568391,2,0
514,BOUCONVILLE VAUCLAIR,2860,49.4606212957,3.75658607824,2,0
515,BOUE,2450,50.0114554001,3.71432024852,2,0
516,BOUFFIGNEREUX,2160,49.3788374998,3.84626014622,2,0
517,BOURESCHES,2400,49.0671787396,3.31728226934,2,0
518,BOURG ET COMIN,2160,49.4022354002,3.65944342757,2,0
519,BOURGUIGNON SOUS COUCY,2300,49.5427641575,3.15422957657,2,1
520,BOURGUIGNON SOUS MONTBAVIN,2000,49.5288056883,3.53777236106,2,0
521,LA BOUTEILLE,2140,49.8778828965,3.96243530235,2,0
522,BRAINE,2220,49.3484719318,3.53596629744,2,0
523,BRANCOURT EN LAONNOIS,2320,49.5176286609,3.41282321335,2,0
524,BRANCOURT LE GRAND,2110,49.98081057,3.39391192109,2,0
525,BRASLES,2400,49.0567927241,3.42453409652,2,0
526,BRAYE EN LAONNOIS,2000,49.4375773374,3.60977976284,2,0
527,BRAYE EN THIERACHE,2140,49.7675470994,3.96265841899,2,0
528,BRAY ST CHRISTOPHE,2480,49.7746700975,3.14070965091,2,0
529,BRAYE,2880,49.4221361409,3.37829006511,2,0
530,BRECY,2210,49.1398626041,3.42373097034,2,1
531,BRENELLE,2220,49.3680052078,3.5442035574,2,0
532,BRENY,2210,49.1842783438,3.34972495405,2,1
533,BRIE,2870,49.5973962294,3.4733634659,2,0
534,BRISSAY CHOIGNY,2240,49.7228299725,3.39639768252,2,1
535,BRISSY HAMEGICOURT,2240,49.7432786375,3.39968837909,2,1
536,BRUMETZ,2810,49.1103074474,3.15291445147,2,0
537,BRUNEHAMEL,2360,49.7718100626,4.18649398572,2,0
538,BRUYERES SUR FERE,2130,49.1996571467,3.44535846468,2,0
539,BRUYERES ET MONTBERAULT,2860,49.5239615523,3.66954693798,2,0
540,BRUYS,2220,49.2621681637,3.56863439754,2,0
541,BUCILLY,2500,49.8658103548,4.09323369949,2,1
542,BUCY LE LONG,2880,49.3884447185,3.39828602712,2,0
543,BUCY LES CERNY,2870,49.5790852566,3.496908306,2,1
544,BUCY LES PIERREPONT,2350,49.6467998089,3.90358311553,2,0
545,BUIRE,2500,49.9070296259,4.05674542304,2,0
546,BUIRONFOSSE,2620,49.9577111138,3.838016082,2,0
547,BURELLES,2140,49.7687046874,3.91196369709,2,0
548,BUSSIARES,2810,49.0765910572,3.25026191909,2,0
549,BUZANCY,2200,49.3099528163,3.3478744079,2,1
550,CAILLOUEL CREPIGNY,2300,49.6176055636,3.12169527347,2,1
551,CAMELIN,2300,49.5205248253,3.12854853594,2,0
552,LA CAPELLE,2260,49.9732109539,3.91398483546,2,0
553,CASTRES,2680,49.8013894137,3.25325245088,2,0
554,LE CATELET,2420,50.0009779444,3.2423098464,2,0
555,CAULAINCOURT,2490,49.864658382,3.11126489473,2,1
556,CAUMONT,2300,49.6372659106,3.17347612819,2,1
557,CELLES LES CONDE,2330,49.0148161041,3.57007423847,2,0
558,CELLES SUR AISNE,2370,49.4159264546,3.47446927431,2,0
559,CERIZY,2240,49.7670333979,3.33255021354,2,1
560,CERNY EN LAONNOIS,2860,49.4500150087,3.67982439455,2,0
561,CERNY LES BUCY,2870,49.5778658953,3.54646763896,2,1
562,CERSEUIL,2220,49.324784775,3.51746919082,2,1
563,CESSIERES,2320,49.5595788079,3.50190405701,2,0
564,CHACRISE,2200,49.3002009035,3.39759102537,2,0
565,CHAILLEVOIS,2000,49.5081654549,3.52234605948,2,0
566,CHALANDRY,2270,49.6702675165,3.64445509533,2,1
567,CHAMBRY,2000,49.5986366056,3.67200832611,2,1
568,CHAMOUILLE,2860,49.4720646954,3.67062673062,2,0
569,CHAMPS,2670,49.5434967943,3.2618311238,2,0
570,CHAOURSE,2340,49.7007898116,3.98562292281,2,0
571,LA CHAPELLE SUR CHEZY,2570,48.9492049177,3.37662807022,2,1
572,CHARLY SUR MARNE,2310,48.9898678258,3.29365157876,2,0
573,LE CHARMEL,2850,49.1121866037,3.54125960951,2,0
574,CHARMES,2800,49.6508532429,3.38525104222,2,0
575,CHARTEVES,2400,49.0898127369,3.50871838479,2,0
576,CHASSEMY,2370,49.3783410842,3.50271467967,2,1
577,CHATEAU THIERRY,2400,49.0564070801,3.38160004843,2,1
578,CHATILLON LES SONS,2270,49.7618503091,3.70312508858,2,0
579,CHATILLON SUR OISE,2240,49.7938161671,3.41630401708,2,0
580,CHAUDARDES,2160,49.3962562981,3.78942153696,2,0
581,CHAUDUN,2200,49.3150223009,3.25276338247,2,0
582,CHAUNY,2300,49.619880673,3.21875355041,2,1
583,CHAVIGNON,2000,49.4794437147,3.51936895626,2,0
584,CHAVIGNY,2880,49.4232730431,3.30567490669,2,1
585,CHAVONNE,2370,49.4073162185,3.56243209622,2,0
586,CHERET,2860,49.5141661683,3.68718851388,2,0
587,CHERMIZY AILLES,2860,49.4629888139,3.71995479046,2,0
588,CHERY CHARTREUVE,2220,49.2556867214,3.60484629397,2,0
589,CHERY LES POUILLY,2000,49.6488389918,3.59416271271,2,1
590,CHERY LES ROZOY,2360,49.7222192886,4.1011989282,2,1
591,CHEVENNES,2250,49.818366417,3.7371313317,2,0
592,CHEVREGNY,2000,49.4661009452,3.59365333616,2,1
593,CHEVRESIS MONCEAU,2270,49.7616780422,3.5837583969,2,0
594,CHEZY EN ORXOIS,2810,49.1268031885,3.16759094422,2,0
595,CHEZY SUR MARNE,2570,48.983996655,3.38226485102,2,0
596,CHIERRY,2400,49.035155356,3.43302324278,2,1
597,CHIGNY,2120,49.9298846139,3.77489645427,2,1
598,CHIVRES EN LAONNOIS,2350,49.6268606782,3.85603255601,2,0
599,CHIVRES VAL,2880,49.4029298198,3.43836038727,2,0
600,CHIVY LES ETOUVELLES,2000,49.5326303582,3.58562168803,2,0
601,CHOUY,2210,49.2167334121,3.24708004454,2,1
602,CIERGES,2130,49.1648316775,3.60411788847,2,0
603,CILLY,2250,49.7490011958,3.84000022806,2,1
604,CIRY SALSOGNE,2220,49.3674868367,3.46778299062,2,0
605,CLACY ET THIERRET,2000,49.5524137158,3.56557185412,2,0
606,CLAIRFONTAINE,2260,49.9739945177,3.98660655282,2,0
607,CLAMECY,2880,49.4281077825,3.36378754787,2,1
608,CLASTRES,2440,49.7488769741,3.2302033407,2,0
609,CLERMONT LES FERMES,2340,49.6601654327,3.94320327145,2,0
610,COEUVRES ET VALSERY,2600,49.3295432232,3.15290453511,2,1
611,COINCY,2210,49.1632280955,3.43633795455,2,1
612,COINGT,2360,49.7923246397,4.09591303887,2,0
613,COLLIGIS CRANDELAIN,2860,49.4666159338,3.63042181928,2,0
614,COLONFAY,2120,49.8584586783,3.71138683561,2,1
615,COMMENCHON,2300,49.6416913377,3.15095437349,2,0
616,CONCEVREUX,2160,49.3764478648,3.78830446161,2,0
617,CONDE EN BRIE,2330,49.0016101753,3.56116999962,2,0
618,CONDE SUR AISNE,2370,49.4007552828,3.46571591087,2,0
619,CONDE SUR SUIPPE,2190,49.4138370327,3.94498449027,2,0
620,CONDREN,2700,49.6370236167,3.27726632135,2,0
621,CONNIGIS,2330,49.0359363932,3.53287282671,2,0
622,CONTESCOURT,2680,49.7916934603,3.23428350737,2,1
623,CORBENY,2820,49.4620558975,3.82654082441,2,1
624,CORCY,2600,49.2549892095,3.19724367023,2,1
625,COUCY LE CHATEAU AUFFRIQUE,2380,49.5159709578,3.31548892957,2,0
626,COUCY LES EPPES,2840,49.5566159059,3.77716711865,2,0
627,COUCY LA VILLE,2380,49.5405792355,3.34372156034,2,1
628,COULONGES COHAN,2130,49.1980463524,3.62776592985,2,0
629,COUPRU,2310,49.0313536349,3.2743801467,2,0
630,COURBES,2800,49.6815888779,3.46004834981,2,0
631,COURBOIN,2330,48.9960917184,3.50690687861,2,0
632,COURCELLES SUR VESLE,2220,49.348025885,3.57684035869,2,0
633,COURCHAMPS,2810,49.1164230809,3.26303714363,2,0
634,COURMELLES,2200,49.3434328339,3.30199112892,2,0
635,COURMONT,2130,49.1377444173,3.57546880498,2,1
636,COURTEMONT VARENNES,2850,49.0715288855,3.54168079771,2,0
637,COURTRIZY ET FUSSIGNY,2820,49.5140957547,3.79503800634,2,1
638,COUVRELLES,2220,49.3339841009,3.48486954064,2,0
639,COUVRON ET AUMENCOURT,2270,49.6458776473,3.52446684584,2,1
640,COYOLLES,2600,49.2133089693,3.01306173751,2,0
641,CRAMAILLE,2130,49.2285541737,3.45227303073,2,0
642,CRAONNE,2160,49.4476368348,3.79203280761,2,0
643,CRAONNELLE,2160,49.4254999308,3.77686483236,2,0
644,CRECY AU MONT,2380,49.4839031807,3.31195074309,2,1
645,CRECY SUR SERRE,2270,49.698624191,3.62256564798,2,0
646,CREPY,2870,49.6082534854,3.5125070585,2,1
647,CREZANCY,2650,49.0428713757,3.51138201699,2,1
648,CROIX FONSOMME,2110,49.9306761102,3.39430326005,2,0
649,LA CROIX SUR OURCQ,2210,49.1598010602,3.35048905306,2,0
650,CROUTTES SUR MARNE,2310,48.9791200153,3.24757642131,2,0
651,CROUY,2880,49.4078535405,3.36640020468,2,1
652,CRUPILLY,2120,49.9313828796,3.75249198254,2,1
653,CUFFIES,2880,49.4081126802,3.32236958826,2,1
654,CUGNY,2480,49.7031009123,3.15424498862,2,1
655,CUIRIEUX,2350,49.6834404265,3.81994750866,2,0
656,CUIRY HOUSSE,2220,49.2904033438,3.48843248507,2,0
657,CUIRY LES CHAUDARDES,2160,49.3897631676,3.76227512623,2,0
658,CUIRY LES IVIERS,2360,49.7661751176,4.10397751712,2,1
659,CUISSY ET GENY,2160,49.4034575347,3.70612307803,2,1
660,CUISY EN ALMONT,2200,49.4207417064,3.24887510168,2,1
661,CUTRY,2600,49.3442753875,3.19127169549,2,1
662,CYS LA COMMUNE,2220,49.3837163848,3.57235420125,2,0
663,DAGNY LAMBERCY,2140,49.7690562311,4.04218248631,2,1
664,DALLON,2680,49.8240617542,3.23031219742,2,0
665,DAMMARD,2470,49.1470522556,3.17719709632,2,0
666,DAMPLEUX,2600,49.2414407733,3.14413128827,2,0
667,DANIZY,2800,49.6665738585,3.40089557013,2,1
668,DERCY,2270,49.709705981,3.68499803784,2,1
669,DEUILLET,2700,49.6285991184,3.36051598302,2,0
670,DHUIZEL,2220,49.3602201297,3.61487590771,2,0
671,DIZY LE GROS,2340,49.6355575735,4.01312880234,2,0
672,DOHIS,2360,49.7667554096,4.14178746545,2,0
673,DOLIGNON,2360,49.7338298517,4.08637882793,2,0
674,DOMMIERS,2600,49.3290731499,3.21634686939,2,1
675,DOMPTIN,2310,49.0156995656,3.27296497779,2,0
676,DORENGT,2450,49.9652064178,3.7033753973,2,0
677,DOUCHY,2590,49.7940905147,3.13035849025,2,1
678,DRAVEGNY,2130,49.2391906053,3.64128453803,2,1
679,DROIZY,2210,49.2773564352,3.38965007811,2,1
680,DURY,2480,49.751235296,3.13377121735,2,1
681,EBOULEAU,2350,49.6781110152,3.88259465732,2,0
682,EFFRY,2500,49.9191180654,3.98790173223,2,1
683,ENGLANCOURT,2260,49.9258825845,3.80718694445,2,1
684,EPAGNY,2290,49.471791053,3.25384432012,2,1
685,EPARCY,2500,49.8861370225,4.0702371205,2,1
686,EPAUX BEZU,2400,49.1029988371,3.35359350285,2,0
687,EPIEDS,2400,49.1045180167,3.45072347386,2,0
688,L EPINE AUX BOIS,2540,48.8992804015,3.44384138078,2,0
689,EPPES,2840,49.5523855068,3.73980858367,2,0
690,ERLON,2250,49.7348278249,3.70534450333,2,0
691,ERLOY,2260,49.9195909244,3.83764920476,2,1
692,ESQUEHERIES,2170,49.9822300914,3.75309920982,2,1
693,ESSIGNY LE GRAND,2690,49.7740780116,3.27214459324,2,0
694,ESSIGNY LE PETIT,2100,49.8961825414,3.36742260207,2,0
695,ESSISES,2570,48.9666904843,3.41396491705,2,0
696,ESSOMES SUR MARNE,2400,49.0341132047,3.34014174183,2,0
697,ESTREES,2420,49.9705842912,3.2801536166,2,0
698,ETAMPES SUR MARNE,2400,49.0317558536,3.41777664616,2,0
699,ETAVES ET BOCQUIAUX,2110,49.9310354275,3.45081301205,2,0
700,ETOUVELLES,2000,49.5186450995,3.58156180986,2,0
701,ETREAUPONT,2580,49.8962633822,3.92348915288,2,0
702,ETREILLERS,2590,49.8325776228,3.15800068609,2,0
703,ETREPILLY,2400,49.0822681369,3.34802063568,2,1
704,ETREUX,2510,49.9996010721,3.65890491685,2,0
705,EVERGNICOURT,2190,49.4564306975,4.03631753944,2,1
706,FAUCOUCOURT,2320,49.5334418244,3.46663902605,2,1
707,FAVEROLLES,2600,49.227064775,3.17814481548,2,0
708,FAYET,2100,49.8710844824,3.25278845948,2,0
709,LA FERE,2800,49.6662828073,3.36938834693,2,0
710,FERE EN TARDENOIS,2130,49.1875000917,3.51106425515,2,0
711,LA FERTE CHEVRESIS,2270,49.7409973498,3.55129770695,2,0
712,LA FERTE MILON,2460,49.1759874423,3.14237641756,2,0
713,FESMY LE SART,2450,50.0482154856,3.69825469199,2,0
714,FESTIEUX,2840,49.5252642949,3.76013631694,2,0
715,FIEULAINE,2110,49.9018502295,3.44594045878,2,0
716,FILAIN,2000,49.4528807514,3.5574063541,2,0
717,LA FLAMENGRIE,2260,50.0002036206,3.92466690244,2,0
718,FLAVIGNY LE GRAND ET BEAURAIN,2120,49.8865505663,3.67406409367,2,0
719,FLAVY LE MARTEL,2520,49.7047240534,3.19451403575,2,0
720,FLEURY,2600,49.2652863131,3.15947064674,2,1
721,FLUQUIERES,2590,49.800435087,3.15658582012,2,0
722,FOLEMBRAY,2670,49.5492820594,3.29319165625,2,1
723,FONSOMME,2110,49.9012467271,3.39650664791,2,0
724,FONTAINE LES CLERCS,2680,49.8078439274,3.21253412905,2,0
725,FONTAINE LES VERVINS,2140,49.8537390603,3.90543025367,2,0
726,FONTAINE NOTRE DAME,2110,49.8785724713,3.42380596752,2,0
727,FONTAINE UTERTE,2110,49.9252841672,3.36796234214,2,0
728,FONTENELLE,2170,50.0309452362,3.84625365761,2,0
729,FONTENOY,2290,49.4099999437,3.19454758662,2,1
730,FORESTE,2590,49.8055794029,3.09615936707,2,0
731,FOSSOY,2650,49.044990122,3.48523126715,2,1
732,FOURDRAIN,2870,49.6194184451,3.46049121118,2,0
733,FRANCILLY SELENCY,2760,49.8546596853,3.22822036861,2,1
734,FRANQUEVILLE,2140,49.8164125588,3.79770261738,2,1
735,FRESNES EN TARDENOIS,2130,49.1427948273,3.54893406985,2,0
736,FRESNES,2380,49.5548078585,3.37018022508,2,0
737,FRESNOY LE GRAND,2230,49.9540724704,3.41858032499,2,0
738,FRESSANCOURT,2800,49.6284783975,3.42727910427,2,1
739,FRIERES FAILLOUEL,2700,49.6835552621,3.23680430341,2,0
740,FROIDESTREES,2260,49.9427092508,3.91032175248,2,0
741,FROIDMONT COHARTILLE,2270,49.6818768902,3.72070844849,2,0
742,GANDELU,2810,49.0832089104,3.18156231552,2,0
743,GAUCHY,2430,49.8234688599,3.28649189661,2,1
744,GERCY,2140,49.8158108138,3.87133277309,2,1
745,GERGNY,2260,49.9326319225,3.92972384714,2,1
746,GERMAINE,2590,49.8124843843,3.11903042429,2,0
747,GERNICOURT,2160,49.3952382352,3.86382109909,2,1
748,GIBERCOURT,2440,49.7393520234,3.28269647304,2,1
749,GIZY,2350,49.6104960814,3.76786152197,2,1
750,GLAND,2400,49.0579740538,3.45713931457,2,0
751,GOUDELANCOURT LES BERRIEUX,2820,49.4946764579,3.85858670968,2,0
752,GOUDELANCOURT LES PIERREPONT,2350,49.6783296824,3.85162740345,2,0
753,GOUSSANCOURT,2130,49.1608459229,3.65658681802,2,1
754,GOUY,2420,49.9987486908,3.26458305638,2,1
755,GRANDLUP ET FAY,2350,49.6512687794,3.73646950468,2,1
756,GRANDRIEUX,2360,49.7291718471,4.1879249496,2,0
757,GRICOURT,2100,49.8869947757,3.23960817466,2,1
758,GRISOLLES,2210,49.130183511,3.37217369933,2,0
759,GRONARD,2140,49.7963196915,3.88176918551,2,0
760,GROUGIS,2110,49.9508110437,3.53098081744,2,0
761,GRUGIES,2680,49.8100941328,3.2751623814,2,1
762,GUIGNICOURT,2190,49.4433017606,3.95534582458,2,1
763,GUISE,2120,49.8960415076,3.62476062929,2,0
764,GUIVRY,2300,49.651625761,3.12103476493,2,1
765,GUNY,2300,49.5120153085,3.26082658052,2,1
766,GUYENCOURT,2160,49.3573380108,3.84132930883,2,1
767,HANNAPES,2510,49.9771158104,3.61442642232,2,0
768,HAPPENCOURT,2480,49.7825905619,3.1831286327,2,1
769,HARAMONT,2600,49.2872759039,3.03148977109,2,1
770,HARCIGNY,2140,49.80256362,3.9828364762,2,1
771,HARGICOURT,2420,49.9664492878,3.19055510378,2,1
772,HARLY,2100,49.8407051764,3.33484724239,2,1
773,HARTENNES ET TAUX,2210,49.2789534457,3.35763287633,2,0
774,HARY,2140,49.797388651,3.91927403736,2,1
775,LEHAUCOURT,2420,49.911760676,3.27675235436,2,1
776,HAUTEVESNES,2810,49.1088469374,3.2356780284,2,0
777,HAUTEVILLE,2120,49.8884981223,3.52369340599,2,1
778,HAUTION,2140,49.8721128525,3.82719888249,2,0
779,LA HERIE,2500,49.8838269882,4.04360657052,2,0
780,LE HERIE LA VIEVILLE,2120,49.8222697536,3.65376324724,2,1
781,HINACOURT,2440,49.7459956466,3.29422566384,2,1
782,HIRSON,2500,49.9426458618,4.10483732841,2,0
783,HOLNON,2760,49.8612556888,3.20085325892,2,0
784,HOMBLIERES,2720,49.8577543083,3.37495127984,2,0
785,HOURY,2140,49.7861780633,3.84806416077,2,1
786,HOUSSET,2250,49.7961649956,3.69539262425,2,0
787,IRON,2510,49.9504309458,3.6652978953,2,0
788,ITANCOURT,2240,49.803442885,3.34942752527,2,1
789,IVIERS,2360,49.7858863872,4.13552902559,2,1
790,JAULGONNE,2850,49.0895236955,3.53359601877,2,0
791,JEANCOURT,2490,49.9288562683,3.14778805313,2,1
792,JEANTES,2140,49.8127276252,4.06715502895,2,0
793,JONCOURT,2420,49.9601487798,3.30407272701,2,1
794,JOUAIGNES,2220,49.2928418789,3.52818628425,2,0
795,JUMENCOURT,2380,49.5122950231,3.34939792383,2,1
796,JUMIGNY,2160,49.4083834603,3.72524669282,2,1
797,JUSSY,2480,49.7172050931,3.23611732777,2,1
798,JUVIGNY,2880,49.44857677,3.31533781107,2,1
799,JUVINCOURT ET DAMARY,2190,49.4468853425,3.89147198339,2,1
800,LAFFAUX,2880,49.4494770874,3.42995693216,2,0
801,LAIGNY,2140,49.8631466398,3.86133626518,2,1
802,LANCHY,2590,49.8292105187,3.07415428089,2,1
803,LANDIFAY ET BERTAIGNEMONT,2120,49.8255553996,3.60399989958,2,1
804,LANDOUZY LA COUR,2140,49.8441415789,3.99358286375,2,1
805,LANDOUZY LA VILLE,2140,49.8562890185,4.05045506584,2,1
806,LANDRICOURT,2380,49.505420346,3.36950507041,2,1
807,LANISCOURT,2000,49.5469118723,3.53406747358,2,1
808,LAON,2000,49.5679724897,3.62089561902,2,0
809,LAPPION,2150,49.5898015281,3.96457967258,2,0
810,LARGNY SUR AUTOMNE,2600,49.2610748419,3.05411123113,2,0
811,LATILLY,2210,49.1538863119,3.31218468893,2,1
812,LAUNOY,2210,49.2629984132,3.4054374314,2,1
813,LAVAL EN LAONNOIS,2860,49.5029905064,3.58758242212,2,0
814,LAVAQUERESSE,2450,49.9465387553,3.7166420191,2,0
815,LAVERSINE,2600,49.3528718857,3.15459651522,2,0
816,LEME,2140,49.843926232,3.7576717994,2,0
817,LEMPIRE,2420,49.9953429453,3.17401503527,2,0
818,LERZY,2260,49.9499258495,3.88135093149,2,1
819,LESCHELLE,2170,49.9605709227,3.77740709683,2,0
820,LESDINS,2100,49.9043632178,3.31462117869,2,0
821,LESGES,2220,49.309828392,3.50034767893,2,0
822,LESQUIELLES ST GERMAIN,2120,49.931687068,3.62808644318,2,0
823,LEUILLY SOUS COUCY,2380,49.4734455044,3.35288205414,2,1
824,LEURY,2880,49.4269529918,3.34130922178,2,1
825,LEUZE,2500,49.8578215993,4.16963845435,2,0
826,LEVERGIES,2420,49.9345380686,3.31185579217,2,1
827,LHUYS,2220,49.2728528048,3.54230635286,2,1
828,LICY CLIGNON,2810,49.102123319,3.26534900839,2,0
829,LIERVAL,2860,49.4874867517,3.62227691789,2,0
830,LIESSE NOTRE DAME,2350,49.6108544067,3.81711786834,2,0
831,LIEZ,2700,49.6923509874,3.30017368966,2,1
832,LIME,2220,49.3234940469,3.55539520178,2,0
833,LISLET,2340,49.6757265054,4.02084295692,2,0
834,LIZY,2320,49.5119505422,3.47941613566,2,1
835,LOGNY LES AUBENTON,2500,49.8330144048,4.2201280927,2,0
836,LONGPONT,2600,49.2843362442,3.22069360555,2,0
837,LES SEPTVALLONS,2160,49.3603355862,3.65567844397,2,0
838,LOR,2190,49.5296668744,4.05453884406,2,0
839,LOUATRE,2600,49.2527947078,3.24153629897,2,0
840,LOUPEIGNE,2130,49.2411071956,3.5251073823,2,0
841,LUCY LE BOCAGE,2400,49.0549612755,3.27616704555,2,0
842,LUGNY,2140,49.782281297,3.8121953982,2,1
843,LUZOIR,2500,49.9271348987,3.96025090337,2,0
844,LY FONTAINE,2440,49.732033107,3.31099377857,2,0
845,MAAST ET VIOLAINE,2220,49.2931740531,3.45694908531,2,0
846,MACHECOURT,2350,49.6516966172,3.83765995783,2,1
847,MACOGNY,2470,49.1590429097,3.21784708642,2,1
848,MACQUIGNY,2120,49.8732387452,3.57070489565,2,1
849,MAGNY LA FOSSE,2420,49.9371259007,3.27654031882,2,0
850,MAISSEMY,2490,49.8929443672,3.1890371838,2,1
851,MAIZY,2160,49.377259904,3.71616526094,2,1
852,LA MALMAISON,2190,49.5165178767,4.00048717912,2,0
853,MALZY,2120,49.921297034,3.73000059946,2,1
854,MANICAMP,2300,49.5650654162,3.17962639988,2,0
855,MARCHAIS,2350,49.5850707567,3.82150148626,2,0
856,DHUYS ET MORIN EN BRIE,2330,48.8935786183,3.49268121283,2,0
